n2col,n4col,n3col,r4,n1col,r1,r2,rs,r3,re,n5col,n1,n2,n3,n4,n5,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,resp1.keys,resp1.rt,corrAnsw1,corrAnsw2,corrAnsw3,corrAnsw4,resp3.keys,resp3.corr,resp3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,space,7.96173906326,,,,,,,,,,,,2017_May_09_1919,60.0096718164,connectNodes,001,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.92063999176,,,,,,,,,,2017_May_09_1919,60.0096718164,connectNodes,001,,
blue,red,green,d,blue,a,b,LOC21,c,LOC9,red,LOC22,LOC23,LOC24,LOC19,LOC14,,0,0,0,0,,,,,,,,,"['a', 'a', 'a', 'a']","[235.59180998802185, 235.92946600914001, 236.16252613067627, 236.4095220565796]",1,0,0,0,,,,2017_May_09_1919,60.0096718164,connectNodes,001,,
yellow,green,blue,d,red,a,b,LOC21,c,LOC3,red,LOC16,LOC11,LOC12,LOC13,LOC8,,0,1,1,1,,,,,,,,,"['a', 'a', 'a', 'a']","[0.2673170566558838, 0.6006760597229004, 0.8505439758300781, 1.1205220222473145]",1,0,0,0,,,,2017_May_09_1919,60.0096718164,connectNodes,001,,
red,blue,yellow,d,red,a,b,LOC22,c,LOC10,blue,LOC17,LOC12,LOC7,LOC8,LOC9,,0,2,2,2,,,,,,,,,"['a', 'a', 'a', 'a']","[0.254619836807251, 0.5338099002838135, 0.7707579135894775, 1.0878548622131348]",1,0,0,0,,,,2017_May_09_1919,60.0096718164,connectNodes,001,,
yellow,yellow,green,d,green,a,b,LOC16,c,LOC10,blue,LOC17,LOC12,LOC13,LOC8,LOC9,,0,3,3,3,,,,,,,,,"['a', 'a', 'a', 'a']","[0.27128100395202637, 0.5206320285797119, 0.8045289516448975, 1.3527259826660156]",1,0,0,0,,,,2017_May_09_1919,60.0096718164,connectNodes,001,,
yellow,yellow,green,,green,,,LOC16,,LOC10,blue,LOC17,LOC12,LOC13,LOC8,LOC9,y,,,,,0,0,0,0,,,,,,,,,,,y,1,6.10551810265,2017_May_09_1919,60.0096718164,connectNodes,001,,
yellow,yellow,red,,blue,,,LOC16,,LOC10,blue,LOC17,LOC12,LOC13,LOC8,LOC9,n,,,,,0,1,1,1,,,,,,,,,,,n,1,5.0509390831,2017_May_09_1919,60.0096718164,connectNodes,001,,
