n2col,n4col,n3col,r4,n1col,r1,r2,rs,r3,re,n5col,n1,n2,n3,n4,n5,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,resp1.keys,resp1.rt,corrAnsw1,corrAnsw2,corrAnsw3,corrAnsw4,resp3.keys,resp3.corr,resp3.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,space,6.8251979351,,,,,,,,,,,,2017_May_09_1826,60.0438629141,connectNodes,001,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.10345101357,,,,,,,,,,2017_May_09_1826,60.0438629141,connectNodes,001,,
blue,red,green,d,blue,a,b,LOC21,c,LOC9,red,LOC22,LOC23,LOC24,LOC19,LOC14,,0,0,0,0,,,,,,,,,"['a', 'a', 'a', 'a']","[2.1366019248962402, 2.6206228733062744, 3.0046348571777344, 3.4544918537139893]",1,0,0,0,,,,2017_May_09_1826,60.0438629141,connectNodes,001,,
yellow,green,blue,d,red,a,b,LOC21,c,LOC3,red,LOC16,LOC11,LOC12,LOC13,LOC8,,0,1,1,1,,,,,,,,,"['a', 'a', 'a', 'a']","[0.3873100280761719, 0.8038909435272217, 1.234001874923706, 1.9210939407348633]",1,0,0,0,,,,2017_May_09_1826,60.0438629141,connectNodes,001,,
red,blue,yellow,d,red,a,b,LOC22,c,LOC10,blue,LOC17,LOC12,LOC7,LOC8,LOC9,,0,2,2,2,,,,,,,,,"['a', 'a', 'a', 'a']","[0.40399694442749023, 0.7211520671844482, 1.2174570560455322, 1.8051390647888184]",1,0,0,0,,,,2017_May_09_1826,60.0438629141,connectNodes,001,,
yellow,yellow,green,d,green,a,b,LOC16,c,LOC10,blue,LOC17,LOC12,LOC13,LOC8,LOC9,,0,3,3,3,,,,,,,,,"['a', 'a', 'a', 'a']","[0.7712159156799316, 1.1538639068603516, 1.5870988368988037, 2.1209208965301514]",1,0,0,0,,,,2017_May_09_1826,60.0438629141,connectNodes,001,,
yellow,yellow,red,,blue,,,LOC16,,LOC10,blue,LOC17,LOC12,LOC13,LOC8,LOC9,n,,,,,0,0,0,1,,,,,,,,,,,y,0,2.7549469471,2017_May_09_1826,60.0438629141,connectNodes,001,,
yellow,yellow,green,,green,,,LOC16,,LOC10,blue,LOC17,LOC12,LOC13,LOC8,LOC9,y,,,,,0,1,1,0,,,,,,,,,,,n,0,1.83775806427,2017_May_09_1826,60.0438629141,connectNodes,001,,
